unit1_txt	unit2_txt	dir	rel_type	orig_label	label
grrrr	I am hemouraging resources here!	1>2	unknown	Explanation	explanation
I am hemouraging resources here!	oh..this is the dirty one..	1>2	unknown	Comment	comment
7 again...	ha	1>2	unknown	Comment	comment
7 again...	technically it is the most likely number I guess	1>2	unknown	Question_answer_pair	query
anyone want wheat?	I'm after clay.. or wood	1>2	unknown	Elaboration	elaboration
ok,	clay for wheat	1>2	unknown	Elaboration	elaboration
ok,	after you move the dude	1<2	unknown	Conditional	condition
clay for wheat	anyone (Shawnus) want wheat?	1>2	unknown	Clarification_question	query
7... damn.	hahahaha	1>2	unknown	Comment	comment
7... damn.	one of these days someone other than me will get stolen from	1>2	unknown	Comment	comment
7... damn.	thanks	1>2	unknown	Comment	comment
one of these days someone other than me will get stolen from	sitting on my pown at the table laughing my arse off	1>2	unknown	Comment	comment
one of these days someone other than me will get stolen from	the good news is I now have no resources, and therefore no need to steel from me :D	1>2	unknown	Continuation	conjunction
anyone (Shawnus) want wheat?	yes	1>2	unknown	Question_answer_pair	query
yes	for clay?	1>2	unknown	Q_Elab	query
for clay?	yep	1>2	unknown	Question_answer_pair	query
yep	k	1>2	unknown	Acknowledgement	query
the good news is I now have no resources, and therefore no need to steel from me :D	you are safe...for now...mwahahahaha	1>2	unknown	Result	causal
anyone want wheat?	ok,	1>2	unknown	Question_answer_pair	query
anyone want wheat?	clay for wheat	1>2	unknown	Question_answer_pair	query
ok,	7... damn.	1>2	unknown	Acknowledgement	query
going to corner the clay market? ;)	always useful....	1>2	unknown	Question_answer_pair	query
anyone need wood?	no	1>2	unknown	Question_answer_pair	query
anyone need wood?	Wolfie?	1>2	unknown	Q_Elab	query
Wolfie?	friend of mine has an incredibly beautiful dog called wolfie	1>2	unknown	Comment	comment
Wolfie?	I'd like a clay	1>2	unknown	Question_answer_pair	query
friend of mine has an incredibly beautiful dog called wolfie	Is it a wolf?	1>2	unknown	Clarification_question	query
Is it a wolf?	7 ha haha	1>2	unknown	Comment	comment
Is it a wolf?	Its a husky cross alsation, so its about as close to being a wolf as you get in London	1>2	unknown	Question_answer_pair	query
7 ha haha	shouldn't have laughed..	1>2	unknown	Comment	comment
7 ha haha	I've only just noticed the word 'victim' that describes choosing someone	1>2	unknown	Comment	comment
I'd like a clay	I have a wheat?	1>2	unknown	Elaboration	elaboration
I have a wheat?	I had wheat once...	1>2	unknown	Comment	comment
Its a husky cross alsation, so its about as close to being a wolf as you get in London	i want a husky :(	1>2	unknown	Comment	comment
Its a husky cross alsation, so its about as close to being a wolf as you get in London	do they live in a flat?	1>2	unknown	Clarification_question	query
do they live in a flat?	Always feel a bit	1>2	unknown	Elaboration	elaboration
Always feel a bit	sorry for pets who live in flats..	1>2	unknown	Elaboration	elaboration
Clay anyone?	i need clay..	1>2	unknown	Question_answer_pair	query
i live in a house with some people, the landlady has a dog.	Right now cat sitting in a basement flat	1>2	unknown	Contrast	contrast
Always feel a bit	i live in a house with some people, the landlady has a dog.	1>2	unknown	Contrast	contrast
I'd like a clay	Clay anyone?	1>2	unknown	Q_Elab	query
I'd like a clay	i just have wood	1>2	unknown	Question_answer_pair	query
about time too!	i just lost 4 cards..	1>2	unknown	Explanation	explanation
i just lost 4 cards..	5 cards..	1>2	unknown	Correction	contrast
sorry	anyone want a clean sheep?	1>2	unknown	Continuation	conjunction
anyone want a clean sheep?	I'm after wood	1>2	unknown	Elaboration	elaboration
anyone want a clean sheep?	hahahah	1>2	unknown	Comment	comment
no ta	ok	1>2	unknown	Acknowledgement	query
ok	thanks	1>2	unknown	Acknowledgement	query
i just lost 4 cards..	sorry	1>2	unknown	Comment	comment
anyone want a clean sheep?	no ta	1>2	unknown	Question_answer_pair	query
anyone want a clean sheep?	ok	1>2	unknown	Question_answer_pair	query
Clay for me?	sorry no can do	1>2	unknown	Question_answer_pair	query
Clay for me?	no clay	1>2	unknown	Question_answer_pair	query
oh...i'm on 2 forests..	no wonder i keep getting wood	1>2	unknown	Result	causal
anyone after wood...	defininetly not	1>2	unknown	Question_answer_pair	query
defininetly not	:-)	1>2	unknown	Acknowledgement	query
so no one wants wood right?	na	1>2	unknown	Acknowledgement	query
so no one wants wood right?	nah	1>2	unknown	Acknowledgement	query
na	costly	1>2	unknown	Explanation	explanation
nah	If people wanted wood	1>2	unknown	Comment	comment
If people wanted wood	I'd be in a better situation	1>2	unknown	Conditional	condition
sorry -	keep forgetting to hit done	1>2	unknown	Explanation	explanation
7	again...	1>2	unknown	Continuation	conjunction
any clay?	nope soz	1>2	unknown	Question_answer_pair	query
any clay?	nope	1>2	unknown	Question_answer_pair	query
any clay?	any sheep?	1>2	unknown	Continuation	conjunction
nope soz	any sheep?	1>2	unknown	Result	causal
nope	any sheep?	1>2	unknown	Result	causal
any sheep?	for?	1>2	unknown	Q_Elab	query
any sheep?	:P no	1>2	unknown	Question_answer_pair	query
any sheep?	no ta	1>2	unknown	Question_answer_pair	query
for?	dont say wood..	1>2	unknown	Elaboration	elaboration
dont say wood..	woo...	1>2	unknown	Contrast	contrast
woo...	l	1>2	unknown	Continuation	conjunction
:P no	thanks	1>2	unknown	Comment	comment
7	glad i got rid of some cards!	1>2	unknown	Comment	comment
for?	woo...	1>2	unknown	Question_answer_pair	query
clay for me?	for?	1>2	unknown	Q_Elab	query
for?	In return for wo*d?	1>2	unknown	Question_answer_pair	query
In return for wo*d?	errr... no	1>2	unknown	Question_answer_pair	query
errr... no	sorry	1>2	unknown	Comment	comment
anything else?	I have nothing else	1>2	unknown	Question_answer_pair	query
errr... no	anything else?	1>2	unknown	Q_Elab	query
clay for wheat?	no	1>2	unknown	Question_answer_pair	query
clay for wheat?	i dont have any	1>2	unknown	Question_answer_pair	query
ok anyone want a clay now?	no	1>2	unknown	Question_answer_pair	query
ok anyone want a clay now?	haha for?	1>2	unknown	Q_Elab	query
ok anyone want a clay now?	anyone want ore?	1>2	unknown	Narration	temporal
haha for?	I'm after sheep	1>2	unknown	Question_answer_pair	query
I'm after sheep	ok	1>2	unknown	Acknowledgement	query
ok	ta	1>2	unknown	Acknowledgement	query
anyone want ore?	I'm after wood	1>2	unknown	Elaboration	elaboration
anyone want ore?	no	1>2	unknown	Question_answer_pair	query
anyone want ore?	nope	1>2	unknown	Question_answer_pair	query
I'd like some wheat?	I'm noticing a trend... :-(	1>2	unknown	Comment	comment
I'd like some wheat?	I have wood...	1>2	unknown	Elaboration	elaboration
I'd like some wheat?	me too	1>2	unknown	Parallel	conjunction
I'd like some wheat?	no one has wheat?	1>2	unknown	Q_Elab	query
I have wood...	clay?	1>2	unknown	Alternation	alternation
me too	yer you do...	1>2	unknown	Acknowledgement	query
clay?	no can do..	1>2	unknown	Question_answer_pair	query
clay?	got none	1>2	unknown	Question_answer_pair	query
no one has wheat?	no	1>2	unknown	Question_answer_pair	query
no one has wheat?	nope	1>2	unknown	Question_answer_pair	query
no	sad times	1>2	unknown	Comment	comment
nope	sad times	1>2	unknown	Comment	comment
sad times	time for a brew...	1>2	unknown	Comment	comment
time for a brew...	haha	1>2	unknown	Comment	comment
time for a brew...	k	1>2	unknown	Acknowledgement	query
haha	:-)	1>2	unknown	Comment	comment
haha	I have 3 points!!	1>2	unknown	Comment	comment
:-)	nice..	1>2	unknown	Comment	comment
I have 3 points!!	attack those closest to winning!	1>2	unknown	Result	causal
nice..	maybe you two would like some privacy??	1>2	unknown	Clarification_question	query
attack those closest to winning!	last time you won...	1>2	unknown	Contrast	contrast
attack those closest to winning!	maybe you two would like some privacy??	1>2	unknown	Clarification_question	query
last time you won...	I lost..	1>2	unknown	Continuation	conjunction
I lost..	by a long way..	1>2	unknown	Elaboration	elaboration
no danger of me winning here	expect the unexpected..	1>2	unknown	Contrast	contrast
expect the unexpected..	I'm a robot...	1>2	unknown	Elaboration	elaboration
I'm a robot...	part of the experiment..	1>2	unknown	Continuation	conjunction
last time you won...	no danger of me winning here	1>2	unknown	Contrast	contrast
expect the unexpected..	hehe	1>2	unknown	Comment	comment
sheep for me?	sorry	1>2	unknown	Question_answer_pair	query
sheep for me?	nope	1>2	unknown	Question_answer_pair	query
well that was epically stupid on the part of me/ my computer/ my internet	that was not supposed to be a peice of road :(	1>2	unknown	Elaboration	elaboration
ctrl z	oh really? that works	1>2	unknown	Clarification_question	query
ctrl z	hahaha	1>2	unknown	Comment	comment
ctrl z	if only in life there was a ctrl z	1>2	unknown	Comment	comment
oh really? that works	naa dunno	1>2	unknown	Question_answer_pair	query
naa dunno	ahh, I'm aiming to not do it again, but if there is i'll try that next time	1>2	unknown	Contrast	contrast
well that was epically stupid on the part of me/ my computer/ my internet	i think it's part of some brilliant show stealing tactic	1>2	unknown	Explanation	explanation
well that was epically stupid on the part of me/ my computer/ my internet	ctrl z	1>2	unknown	Result	causal
anyone want wood?	nope	1>2	unknown	Question_answer_pair	query
anyone want wood?	no	1>2	unknown	Question_answer_pair	query
nope	ok ta	1>2	unknown	Acknowledgement	query
no	ok ta	1>2	unknown	Acknowledgement	query
I wonder if this thing has any secret keywords to enable cheat mode?	jeff	1>2	unknown	Elaboration	elaboration
jeff	jefty jeff	1>2	unknown	Alternation	alternation
we haven't had to type time yet or whatever it is that extends the time	addtime	1>2	unknown	Continuation	conjunction
we haven't had to type time yet or whatever it is that extends the time	woops	1>2	unknown	Comment	comment
i remember playing this football by post game once...you sent tactics in and there was a chat sectio	nice story.	1>2	unknown	Comment	comment
i remember playing this football by post game once...you sent tactics in and there was a chat sectio	memories.. ahhh...	1>2	unknown	Comment	comment
i remember playing this football by post game once...you sent tactics in and there was a chat sectio	if you type cash cash cash in	1>2	unknown	Elaboration	elaboration
memories.. ahhh...	anyone want wood?	1>2	unknown	Continuation	conjunction
anyone want wood?	err.	1>2	unknown	Alternation	alternation
no	I've been caught out a couple of times	1>2	unknown	Explanation	explanation
if you type cash cash cash in	the board gave you money	1>2	unknown	Conditional	condition
err.	anyone want ore?	1>2	unknown	Continuation	conjunction
anyone want ore?	I'm after wheat	1>2	unknown	Elaboration	elaboration
can you chuck in a peice of wood?	as well that is	1>2	unknown	Elaboration	elaboration
yer	1 wood and 1 ore.. for a wheat..	1>2	unknown	Elaboration	elaboration
how do I confirm?	I can only see reject?	1>2	unknown	Explanation	explanation
I can only see reject?	err... that probably means you don't have the resources I was after	1>2	unknown	Question_answer_pair	query
do you have a sheep to trade?	I was after wood	1>2	unknown	Question_answer_pair	query
I was after wood	I thought you wanted wheat?	1>2	unknown	Clarification_question	query
I was after wood	oopp wheat	1>2	unknown	Correction	contrast
I thought you wanted wheat?	oopp wheat	1>2	unknown	Question_answer_pair	query
I thought you wanted wheat?	yer	1>2	unknown	Acknowledgement	query
oopp wheat	I was after wheat..	1>2	unknown	Elaboration	elaboration
yer	sorry..	1>2	unknown	Comment	comment
I'll try again..	hahaha	1>2	unknown	Comment	comment
I'll try again..	that right?	1>2	unknown	Clarification_question	query
that right?	better	1>2	unknown	Question_answer_pair	query
better	great thanks..	1>2	unknown	Acknowledgement	query
better	:)	1>2	unknown	Comment	comment
if you type cash cash cash in	haha	1>2	unknown	Comment	comment
can you chuck in a peice of wood?	yer	1>2	unknown	Question_answer_pair	query
yer	cool	1>2	unknown	Acknowledgement	query
yer	it's got to that part of the game..	1>2	unknown	Comment	comment
oopp wheat	I'll try again..	1>2	unknown	Result	causal
if you type cash cash cash in	didn't realise limited characters..	1>2	unknown	Explanation	explanation
err.	no	1>2	unknown	Question_answer_pair	query
err.	can you chuck in a peice of wood?	1>2	unknown	Q_Elab	query
err.	do you have a sheep to trade?	1>2	unknown	Q_Elab	query
anyone want to trade my lovely wood for some wheat?	sorry	1>2	unknown	Question_answer_pair	query
sorry	couldn't	1>2	unknown	Elaboration	elaboration
couldn't	if I wanted to	1<2	unknown	Conditional	condition
I'd like some sheep?	srry can't help	1>2	unknown	Question_answer_pair	query
I'd like some sheep?	nope	1>2	unknown	Question_answer_pair	query
longest road much?	ouch	1>2	unknown	Comment	comment
longest road much?	ta :-)	1>2	unknown	Acknowledgement	query
I'd like a wheat?	for?	1>2	unknown	Q_Elab	query
for?	wood?	1>2	unknown	Question_answer_pair	query
wood?	or maybe sheep?	1>2	unknown	Alternation	alternation
sheep	ok	1>2	unknown	Continuation	conjunction
hmm so that development card could be a victory point	thus putting ztime on 8...	1>2	unknown	Result	causal
could be	not much i can do about it right now	1>2	unknown	Contrast	contrast
wood?	sheep	1>2	unknown	Question_answer_pair	query
sheep	hmm so that development card could be a victory point	1>2	unknown	Comment	comment
hmm so that development card could be a victory point	hmm...	1>2	unknown	Comment	comment
hmm so that development card could be a victory point	could be	1>2	unknown	Acknowledgement	query
hmm so that development card could be a victory point	you're thinking out loud..	1>2	unknown	Comment	comment
anyone got a sheep to trade?	for?	1>2	unknown	Q_Elab	query
for?	a wood or a clay?	1>2	unknown	Question_answer_pair	query
a wood or a clay?	no	1>2	unknown	Question_answer_pair	query
no	haven't had a 7 in ages...	1>2	unknown	Comment	comment
haven't had a 7 in ages...	hahaha	1>2	unknown	Comment	comment
hahaha	why isn't it autorolling...	1>2	unknown	Clarification_question	query
why isn't it autorolling...	it was..	1>2	unknown	Contrast	contrast
it was..	yeah,	1>2	unknown	Acknowledgement	query
yeah,	and now Wolfie is quiet and it isn't rolling..	1>2	unknown	Contrast	contrast
and now Wolfie is quiet and it isn't rolling..	oh no...	1>2	unknown	Comment	comment
and now Wolfie is quiet and it isn't rolling..	hello wolfie?	1>2	unknown	Clarification_question	query
hello wolfie?	earth to wolf pack?	1>2	unknown	Continuation	conjunction
hello wolfie?	email from her..	1>2	unknown	Continuation	conjunction
urgh...this is annoying..	oh hello?	1>2	unknown	Clarification_question	query
oh hello?	she left..	1>2	unknown	Explanation	explanation
she left..	just us 2 now...	1>2	unknown	Result	causal
just us 2 now...	should we wait a bit...?	1>2	unknown	Clarification_question	query
should we wait a bit...?	yeah	1>2	unknown	Question_answer_pair	query
yeah	will make a brew	1>2	unknown	Continuation	conjunction
will make a brew	me too.. back in 2 mins	1>2	unknown	Parallel	conjunction
me too.. back in 2 mins	I'm back here..	1>2	unknown	Continuation	conjunction
me too.. back in 2 mins	so let me add that to the screenshot figures...	1>2	unknown	Continuation	conjunction
I'm back here..	k	1>2	unknown	Acknowledgement	query
k	ok	1>2	unknown	Acknowledgement	query
ok	seems we'll carry on..	1>2	unknown	Continuation	conjunction
seems we'll carry on..	ok	1>2	unknown	Acknowledgement	query
so let me add that to the screenshot figures...	haha	1>2	unknown	Comment	comment
so let me add that to the screenshot figures...	woops..	1>2	unknown	Comment	comment
how would you like to have some of my clay?	for ore?	1>2	unknown	Elaboration	elaboration
for ore?	or wheat?	1>2	unknown	Alternation	alternation
for ore?	hahaha	1>2	unknown	Comment	comment
i dont have enough	sorry	1>2	unknown	Comment	comment
i dont have enough	if only I was Derren Brown..	1>2	unknown	Comment	comment
how would you like to have some of my clay?	look into my eyes.. not around.. etc	1>2	unknown	Comment	comment
how would you like to have some of my clay?	i dont have enough	1>2	unknown	Question_answer_pair	query
damn	thanks for the game...	1>2	unknown	Comment	comment
thanks for the game...	enjoy your brew!	1>2	unknown	Continuation	conjunction
thanks for the game...	thanks	1>2	unknown	Acknowledgement	query
enjoy your brew!	hahaha	1>2	unknown	Comment	comment
thanks	see you later	1>2	unknown	Continuation	conjunction
see you later	yarp.. see you next time..	1>2	unknown	Comment	comment
great!	ok	1>2	unknown	Acknowledgement	query
ok	so what do we do now?	1>2	unknown	Clarification_question	query
so what do we do now?	who moves first i mean	1>2	unknown	Q_Elab	query
so what do we do now?	i think click where you want a settlement	1>2	unknown	Question_answer_pair	query
who moves first i mean	oh, apparently it says raef has to build a settlement.	1>2	unknown	Question_answer_pair	query
oh, apparently it says raef has to build a settlement.	sorry	1>2	unknown	Comment	comment
sorry	just figuring out the resources	1>2	unknown	Explanation	explanation
just figuring out the resources	yeah that's cool.	1>2	unknown	Acknowledgement	query
?	whose turn is it?	1>2	unknown	Elaboration	elaboration
whose turn is it?	yours	1>2	unknown	Question_answer_pair	query
whose turn is it?	i think ghettoette?	1>2	unknown	Question_answer_pair	query
whose turn is it?	you have to press done when done	1>2	unknown	Question_answer_pair	query
you have to press done when done	or i cant roll	1>2	unknown	Alternation	alternation
wait it skipped me?	I figured if it were my turn	1>2	unknown	Elaboration	elaboration
wait it skipped me?	it's been your turn the whole time	1>2	unknown	Correction	contrast
I figured if it were my turn	"the ""roll"" button would be enabled"	1>2	unknown	Conditional	condition
it's been your turn the whole time	it auto rolls	1>2	unknown	Elaboration	elaboration
i think it said catanstrophe rolled an 8	ok	1>2	unknown	Acknowledgement	query
ok	sorry	1>2	unknown	Comment	comment
ok	no worries, all figuring it out	1>2	unknown	Acknowledgement	query
ok	anyone have brick?	1>2	unknown	Continuation	conjunction
sorry	no worries, all figuring it out	1>2	unknown	Comment	comment
the arrow points to the player as well	ahhh	1>2	unknown	Acknowledgement	query
anyone have brick?	no brick.	1>2	unknown	Question_answer_pair	query
anyone have brick?	nope	1>2	unknown	Question_answer_pair	query
ahhh	i see the arrow thanks	1>2	unknown	Elaboration	elaboration
you have to press done when done	wait it skipped me?	1>2	unknown	Comment	comment
it's been your turn the whole time	i think it said catanstrophe rolled an 8	1>2	unknown	Comment	comment
it's been your turn the whole time	ok	1>2	unknown	Acknowledgement	query
it's been your turn the whole time	the arrow points to the player as well	1>2	unknown	Continuation	conjunction
anyone have ore?	i hav an ore	1>2	unknown	Question_answer_pair	query
anyone have ore?	will trade a sheep or wood or wheat	1>2	unknown	Elaboration	elaboration
anyone have ore?	yup	1>2	unknown	Question_answer_pair	query
yup	4	1>2	unknown	Elaboration	elaboration
wood	for 2	1>2	unknown	Elaboration	elaboration
i'll take wood or wheat for an ore	ok will trade wood	1>2	unknown	Acknowledgement	query
ok will trade wood	hold on let me figure this out	1>2	unknown	Contrast	contrast
hold on let me figure this out	hmm	1>2	unknown	Comment	comment
can you do 1 for 1?	i can!	1>2	unknown	Question_answer_pair	query
can you do 1 for 1?	i'll give 2	1>2	unknown	Question_answer_pair	query
i can!	i'll give 2	1>2	unknown	Elaboration	elaboration
i'll give 2	raef: give two ore for 1 what?	1>2	unknown	Clarification_question	query
raef: give two ore for 1 what?	wood	1>2	unknown	Question_answer_pair	query
wood	oksounds good	1>2	unknown	Acknowledgement	query
oksounds good	ok	1>2	unknown	Clarification_question	query
ok	did you get the trade?	1>2	unknown	Continuation	conjunction
ya	ok	1>2	unknown	Clarification_question	query
ok	how does one buy something?	1>2	unknown	Continuation	conjunction
(sorry	thisis taking a long time)	1>2	unknown	Explanation	explanation
trade with bank i think	ok it worked	1>2	unknown	Acknowledgement	query
trade w/ bank/port button	ok it worked	1>2	unknown	Acknowledgement	query
that's ok.	we're still all figuring it out too	1>2	unknown	Elaboration	elaboration
ok it worked	do the trade with bank	1>2	unknown	Elaboration	elaboration
do the trade with bank	and then right click on the settllement you want to upgrade to a city	1>2	unknown	Continuation	conjunction
ok will trade wood	can you do 1 for 1?	1>2	unknown	Q_Elab	query
ok	ya	1>2	unknown	Question_answer_pair	query
ok	(sorry	1>2	unknown	Comment	comment
ok	trade with bank i think	1>2	unknown	Question_answer_pair	query
ok	trade w/ bank/port button	1>2	unknown	Question_answer_pair	query
ok	not buttons beside the buildings?	1>2	unknown	Q_Elab	query
(sorry	that's ok.	1>2	unknown	Comment	comment
do the trade with bank	goodthing we are doing this practice round	1>2	unknown	Comment	comment
anyone have ore?	wood	1>2	unknown	Question_answer_pair	query
anyone have ore?	i'll take wood or wheat for an ore	1>2	unknown	Question_answer_pair	query
trade a sheep or ore for a clay?	anyone?	1>2	unknown	Q_Elab	query
trade a sheep or ore for a clay?	sorry not clay.	1>2	unknown	Correction	contrast
sorry not clay.	wood.	1>2	unknown	Contrast	contrast
nay	no i am looking for clay as well	1>2	unknown	Parallel	conjunction
no i am looking for clay as well	same old story :)	1>2	unknown	Comment	comment
no i am looking for clay as well	sorry,	1>2	unknown	Correction	contrast
sorry,	essentially i need wood.	1>2	unknown	Explanation	explanation
essentially i need wood.	i mistyped.	1>2	unknown	Explanation	explanation
ok i have one to trade for one clay	bah i need my clay.	1>2	unknown	Question_answer_pair	query
bah i need my clay.	thanks tho	1>2	unknown	Comment	comment
sorry,	ok i have one to trade for one clay	1>2	unknown	Q_Elab	query
trade a sheep or ore for a clay?	nay	1>2	unknown	Question_answer_pair	query
trade a sheep or ore for a clay?	no i am looking for clay as well	1>2	unknown	Question_answer_pair	query
i am looking for grain.	can trade sheep or wood	1>2	unknown	Elaboration	elaboration
none	hmm	1>2	unknown	Acknowledgement	query
none	does anyone have sheep?	1>2	unknown	Result	causal
none.	hmm	1>2	unknown	Acknowledgement	query
none.	does anyone have sheep?	1>2	unknown	Result	causal
does anyone have sheep?	have sheep for ore or brick	1>2	unknown	Question_answer_pair	query
does anyone have sheep?	i'll trade a sheep for brick.	1>2	unknown	Question_answer_pair	query
does anyone have sheep?	i can give one wood for one sheep?	1>2	unknown	Elaboration	elaboration
does anyone have sheep?	yeah i can do that.	1>2	unknown	Acknowledgement	query
i'll trade a sheep for brick.	ok	1>2	unknown	Acknowledgement	query
i can give one wood for one sheep?	sorry	1>2	unknown	Correction	contrast
sorry	meant period	1>2	unknown	Explanation	explanation
oops sorry	i'm confused :)	1>2	unknown	Explanation	explanation
sorry	i got cofused earlier with ghettoette.	1>2	unknown	Explanation	explanation
catanstrophe: i can give you a sheep for your wood.	ok zorburt	1>2	unknown	Acknowledgement	query
ok zorburt	i will gie you one wood for one sheep	1>2	unknown	Elaboration	elaboration
i will gie you one wood for one sheep	excellent.	1>2	unknown	Acknowledgement	query
excellent.	sent the trade	1>2	unknown	Result	causal
sent the trade	done.	1>2	unknown	Result	causal
i am looking for grain.	none	1>2	unknown	Question_answer_pair	query
i am looking for grain.	none.	1>2	unknown	Question_answer_pair	query
sorry	catanstrophe: i can give you a sheep for your wood.	1>2	unknown	Elaboration	elaboration
i can give one wood for one sheep?	sorry	1>2	unknown	Comment	comment
i can give one wood for one sheep?	oops sorry	1>2	unknown	Comment	comment
Once we all have the idea	can we start the real one	1>2	unknown	Background	frame
i am fine with going on to the real one	oh MAN.	1>2	unknown	Comment	comment
i am fine with going on to the real one	yeah that's fine with me.	1>2	unknown	Acknowledgement	query
i am fine with going on to the real one	me too	1>2	unknown	Acknowledgement	query
i am fine with going on to the real one	ok cool.	1>2	unknown	Acknowledgement	query
yeah that's fine with me.	me too	1>2	unknown	Parallel	conjunction
yeah that's fine with me.	wait	1>2	unknown	Correction	contrast
yeah that's fine with me.	esp cuz i just lost 5 cards haha	1>2	unknown	Explanation	explanation
me too	ok cool.	1>2	unknown	Acknowledgement	query
esp cuz i just lost 5 cards haha	plus it will take hours :)	1>2	unknown	Continuation	conjunction
wait	i want to practice buildign something.	1>2	unknown	Explanation	explanation
i want to practice buildign something.	oh i can't	1>2	unknown	Comment	comment
i want to practice buildign something.	I know for roads it will show on the map	1>2	unknown	Explanation	explanation
i want to practice buildign something.	i just realized you click at the bottom in the green box-	1>2	unknown	Explanation	explanation
plus it will take hours :)	ok cool.	1>2	unknown	Acknowledgement	query
oh i can't	i dunno why.	1>2	unknown	Continuation	conjunction
oh i can't	I know for roads it will show on the map	1>2	unknown	Explanation	explanation
oh i can't	i just realized you click at the bottom in the green box-	1>2	unknown	Explanation	explanation
I know for roads it will show on the map	when you scroll over	1>2	unknown	Background	frame
when you scroll over	when you're capable of building	1>2	unknown	Elaboration	elaboration
i just realized you click at the bottom in the green box-	it shows what is available	1>2	unknown	Continuation	conjunction
yeah.	just build a road.	1>2	unknown	Elaboration	elaboration
ok cool.	if we're all good	1>2	unknown	Continuation	conjunction
if we're all good	we can start a new game.	1>2	unknown	Conditional	condition
I'm good	me too	1>2	unknown	Parallel	conjunction
me too	k	1>2	unknown	Acknowledgement	query
me too	ok	1>2	unknown	Acknowledgement	query
ok	let's kill it	1>2	unknown	Result	causal
I know for roads it will show on the map	yeah.	1>2	unknown	Acknowledgement	query
i just realized you click at the bottom in the green box-	yeah.	1>2	unknown	Acknowledgement	query
if we're all good	I'm good	1>2	unknown	Question_answer_pair	query
if we're all good	me too	1>2	unknown	Question_answer_pair	query
if we're all good	ok	1>2	unknown	Acknowledgement	query
Once we all have the idea	or are we playing this out entirely?	1>2	unknown	Alternation	alternation
Once we all have the idea	i am fine with going on to the real one	1>2	unknown	Question_answer_pair	query
Once we all have the idea	yeah that's fine with me.	1>2	unknown	Question_answer_pair	query
Once we all have the idea	me too	1>2	unknown	Acknowledgement	query
good luck!	i hate you jade	1>2	unknown	Continuation	conjunction
i hate you jade	i'm going to eat you alive raef.	1>2	unknown	Parallel	conjunction
i started the game last time	so someoen else ewant to click start game?	1>2	unknown	Result	causal
i'm going to eat you alive raef.	yikes	1>2	unknown	Comment	comment
rock mountain	this board is rough	1>2	unknown	Comment	comment
this board is rough	yeah.	1>2	unknown	Acknowledgement	query
this board is rough	that 9-5-10 that ghettoette took is by far the best spot	1>2	unknown	Continuation	conjunction
that 9-5-10 that ghettoette took is by far the best spot	no doubt	1>2	unknown	Acknowledgement	query
that 9-5-10 that ghettoette took is by far the best spot	here's hoping!	1>2	unknown	Acknowledgement	query
oh whoops	i forgot i get to go twice	1>2	unknown	Elaboration	elaboration
darn.	wow, ok	1>2	unknown	Comment	comment
wow, ok	i knew you had what i wanted :p	1>2	unknown	Comment	comment
anyone have wheat	no	1>2	unknown	Question_answer_pair	query
anyone have wheat	sorry	1>2	unknown	Question_answer_pair	query
anyone have wheat	brick?	1>2	unknown	Continuation	conjunction
brick?	nope	1>2	unknown	Question_answer_pair	query
brick?	no	1>2	unknown	Question_answer_pair	query
oh whoops	darn.	1>2	unknown	Comment	comment
anyone have brick now?	lol, how?	1>2	unknown	Q_Elab	query
anyone have brick now?	no 10s rolled	1>2	unknown	Question_answer_pair	query
lol, how?	i dunno.	1>2	unknown	Question_answer_pair	query
lol, how?	miracle?	1>2	unknown	Q_Elab	query
i dunno.	miracle?	1>2	unknown	Continuation	conjunction
looking to trade wheat for ore	here	1>2	unknown	Question_answer_pair	query
here	i can do it	1>2	unknown	Elaboration	elaboration
need 2 ore?	i can give you ore	1>2	unknown	Question_answer_pair	query
need 2 ore?	oh wait,	1>2	unknown	Clarification_question	query
i can give you ore	anything work?	1>2	unknown	Q_Elab	query
oh wait,	you want wheat?	1>2	unknown	Elaboration	elaboration
want 2 ore	i can do 1 for 1	1>2	unknown	Question_answer_pair	query
i can do 1 for 1	i give one ore for one wheat	1>2	unknown	Elaboration	elaboration
i can do 1 for 1	or i could do for 2-for-2	1>2	unknown	Alternation	alternation
did anything show?	yep worked!	1>2	unknown	Question_answer_pair	query
yep worked!	nice trade	1>2	unknown	Comment	comment
here	need 2 ore?	1>2	unknown	Q_Elab	query
oh wait,	want 2 ore	1>2	unknown	Question_answer_pair	query
i can do 1 for 1	did anything show?	1>2	unknown	Q_Elab	query
wow, two 11's already,	doesn't look good	1>2	unknown	Result	causal
wow, two 11's already,	man why do i always roll the 7s!	1>2	unknown	Continuation	conjunction
doesn't look good	yeah catanstrophe is the king of ore mountain.	1>2	unknown	Comment	comment
man why do i always roll the 7s!	wow that blew	1>2	unknown	Comment	comment
yeah catanstrophe is the king of ore mountain.	not anymore!	1>2	unknown	Correction	contrast
wow that blew	not anymore!	1>2	unknown	Result	causal
not anymore!	:)	1>2	unknown	Comment	comment
oh MAN	i mixed up the colours	1>2	unknown	Explanation	explanation
i mixed up the colours	and just blocked myself!	1>2	unknown	Result	causal
i mixed up the colours	this is terrible.	1>2	unknown	Comment	comment
i mixed up the colours	nice work	1>2	unknown	Comment	comment
wow these 3's	raef - are you looking to trade some of that wheat?	1>2	unknown	Continuation	conjunction
