unit1_txt	unit2_txt	dir	rel_type	orig_label	label
But <*> that the leadership of America will be in good hands .	in turning over direction of the Government to Vice President Ford ,	1<2	explicit	context-circumstance	temporal
But <*> that the leadership of America will be in good hands .	I know ,	1<2	implicit	attribution-positive	attribution
I know ,	as I told the Nation	1<2	explicit	explanation-justify	explanation
as I told the Nation	when I nominated him for that office 10 months ago ,	1<2	explicit	context-circumstance	temporal
In passing this office to the Vice President ,	I also do so with the profound sense of the weight of responsibility <*> and , therefore , of the understanding , the patience , the cooperation	1>2	explicit	context-circumstance	temporal
I also do so with the profound sense of the weight of responsibility <*> and , therefore , of the understanding , the patience , the cooperation	he will deserve the help and the support of all of us .	1>2	implicit	context-background	frame
I also do so with the profound sense of the weight of responsibility <*> and , therefore , of the understanding , the patience , the cooperation	that will fall on his shoulders tomorrow	1<2	implicit	elaboration-attribute	elaboration
I also do so with the profound sense of the weight of responsibility <*> and , therefore , of the understanding , the patience , the cooperation	he will need from all Americans .	1<2	implicit	elaboration-attribute	elaboration
As he assumes that responsibility ,	he will deserve the help and the support of all of us .	1>2	explicit	context-circumstance	temporal
that I will not be here in this office	he will deserve the help and the support of all of us .	1<2	implicit	joint-other	conjunction
As we look to the future ,	the first essential is to begin healing the wounds of this Nation ,	1>2	explicit	context-circumstance	temporal
the first essential is to begin healing the wounds of this Nation ,	that I will have hastened the start of that process of healing	1>2	implicit	context-background	frame
the first essential is to begin healing the wounds of this Nation ,	to put the bitterness and divisions of the recent past behind us	1<2	implicit	joint-list	conjunction
the first essential is to begin healing the wounds of this Nation ,	and to rediscover those shared ideals	1<2	explicit	joint-list	conjunction
and to rediscover those shared ideals	that lie at the heart of our strength and unity as a great and as a free people .	1<2	implicit	elaboration-attribute	elaboration
By taking this action ,	that I will have hastened the start of that process of healing	1>2	explicit	mode-means	mode
I hope	that I will have hastened the start of that process of healing	1>2	implicit	attribution-positive	attribution
that I will not be here in this office	that I will have hastened the start of that process of healing	1<2	implicit	joint-other	conjunction
that I will have hastened the start of that process of healing	which is so desperately needed in America .	1<2	implicit	elaboration-attribute	elaboration
I regret deeply any injuries	So , let us all now join together	1>2	implicit	adversative-concession	concession
I regret deeply any injuries	that may have been done in the course of the events	1<2	implicit	elaboration-attribute	elaboration
that may have been done in the course of the events	that led to this decision .	1<2	implicit	elaboration-attribute	elaboration
I would say only	that <*> they were made in what I believed at the time to be the best interest of the Nation .	1>2	implicit	attribution-positive	attribution
I regret deeply any injuries	that <*> they were made in what I believed at the time to be the best interest of the Nation .	1<2	implicit	joint-other	conjunction
that <*> they were made in what I believed at the time to be the best interest of the Nation .	if some of my judgments were wrong	1<2	explicit	contingency-condition	condition
if some of my judgments were wrong	-- and some were wrong --	1<2	explicit	adversative-concession	concession
To those <*> -- to my family , my friends , to many others <*> I will be eternally grateful for your support .	So , let us all now join together	1>2	explicit	explanation-motivation	explanation
To those <*> -- to my family , my friends , to many others <*> I will be eternally grateful for your support .	who have stood with me during these past difficult months	1<2	implicit	elaboration-attribute	elaboration
To those <*> -- to my family , my friends , to many others <*> I will be eternally grateful for your support .	who joined	1<2	implicit	elaboration-attribute	elaboration
who joined	in supporting my cause	1<2	explicit	purpose-goal	purpose
in supporting my cause	because they believed it was right --	1<2	explicit	causal-cause	causal
To those <*> -- to my family , my friends , to many others <*> I will be eternally grateful for your support .	And to those <*> I leave with no bitterness toward those	1<2	implicit	adversative-contrast	contrast
And to those <*> I leave with no bitterness toward those	who have not felt able to give me your support ,	1<2	implicit	elaboration-attribute	elaboration
And to those <*> I leave with no bitterness toward those	let me say	1<2	implicit	attribution-positive	attribution
And to those <*> I leave with no bitterness toward those	who have opposed me ,	1<2	implicit	elaboration-attribute	elaboration
And to those <*> I leave with no bitterness toward those	because all of us , in the final analysis , have been concerned with the good of the country ,	1<2	explicit	explanation-justify	explanation
because all of us , in the final analysis , have been concerned with the good of the country ,	however our judgments might differ .	1<2	explicit	adversative-concession	concession
Therefore , I shall resign the Presidency effective at noon tomorrow .	So , let us all now join together	1<2	implicit	joint-other	conjunction
So , let us all now join together	in affirming that common commitment	1<2	explicit	purpose-goal	purpose
in affirming that common commitment	and in helping our new President succeed for the benefit of all Americans .	1<2	explicit	joint-list	conjunction
I shall leave this office with regret <*> but with gratitude for the privilege	They have been a time of achievement <*> achievements	1>2	implicit	organization-preparation	organization
I shall leave this office with regret <*> but with gratitude for the privilege	at not completing my term ,	1<2	implicit	elaboration-attribute	elaboration
I shall leave this office with regret <*> but with gratitude for the privilege	of serving as your President for the past 5 1/2 years .	1<2	implicit	elaboration-attribute	elaboration
These years have been a momentous time in the history of our Nation and the world .	They have been a time of achievement <*> achievements	1>2	implicit	evaluation-comment	comment
They have been a time of achievement <*> achievements	But the challenges ahead are equally great ,	1>2	explicit	adversative-concession	concession
They have been a time of achievement <*> achievements	in which we can all be proud ,	1<2	implicit	elaboration-attribute	elaboration
They have been a time of achievement <*> achievements	that represent the shared efforts of the Administration , the Congress , and the people .	1<2	implicit	elaboration-attribute	elaboration
But the challenges ahead are equally great ,	We must complete a structure of peace	1>2	implicit	context-background	frame
But the challenges ahead are equally great ,	and they , too , will require the support and the efforts of the Congress and the people	1<2	explicit	joint-list	conjunction
and they , too , will require the support and the efforts of the Congress and the people	working in cooperation with the new Administration .	1<2	implicit	elaboration-attribute	elaboration
We have ended America 's longest war ,	but in the work <*> the goals ahead are even more far - reaching and more difficult .	1>2	explicit	adversative-concession	concession
but in the work <*> the goals ahead are even more far - reaching and more difficult .	We must complete a structure of peace	1>2	implicit	context-background	frame
but in the work <*> the goals ahead are even more far - reaching and more difficult .	of securing a lasting peace in the world ,	1<2	implicit	elaboration-attribute	elaboration
Therefore , I shall resign the Presidency effective at noon tomorrow .	We must complete a structure of peace	1<2	implicit	joint-other	conjunction
so that it will be said of this generation , our generation of Americans , by the people of all nations ,	not only that we ended one war	1>2	implicit	attribution-positive	attribution
We must complete a structure of peace	not only that we ended one war	1<2	explicit	purpose-goal	purpose
not only that we ended one war	but that we prevented future wars .	1<2	explicit	joint-list	conjunction
We must complete a structure of peace	We have unlocked the doors	1<2	implicit	joint-list	conjunction
We have unlocked the doors	that for a quarter of a century stood between the United States and the People 's Republic of China .	1<2	implicit	elaboration-attribute	elaboration
We must now ensure	that the one quarter of the world 's people <*> will be and remain not our enemies , but our friends .	1>2	implicit	attribution-positive	attribution
We have unlocked the doors	that the one quarter of the world 's people <*> will be and remain not our enemies , but our friends .	1<2	implicit	joint-sequence	temporal
that the one quarter of the world 's people <*> will be and remain not our enemies , but our friends .	who live in the People 's Republic of China	1<2	implicit	elaboration-attribute	elaboration
I am proud to come here to Philadelphia	and join my fellow Democrats .	1<2	explicit	joint-list	conjunction
In 1960 , the Democrats of this city produced a margin in the presidential race	So I am proud to be back here again ,	1>2	explicit	causal-cause	causal
In 1960 , the Democrats of this city produced a margin in the presidential race	that was in this city three times as large	1<2	implicit	elaboration-additional	elaboration
that was in this city three times as large	as it was in the whole United States .	1<2	explicit	context-circumstance	temporal
I am proud to come here to Philadelphia	So I am proud to be back here again ,	1<2	implicit	elaboration-additional	elaboration
So I am proud to be back here again ,	and I am very happy to be introduced by your distinguished chairman , Bill Green .	1<2	explicit	joint-list	conjunction
When he became chairman of this city committee ,	there were 300,000 more Republicans registered in the city of Philadelphia than Democrats ,	1>2	explicit	context-circumstance	temporal
and I am very happy to be introduced by your distinguished chairman , Bill Green .	there were 300,000 more Republicans registered in the city of Philadelphia than Democrats ,	1<2	implicit	context-background	frame
there were 300,000 more Republicans registered in the city of Philadelphia than Democrats ,	and it is a source of satisfaction to me that tonight there are 260,000 more Democrats registered .	1<2	explicit	joint-list	conjunction
I can understand	why some Republicans may not like it ,	1>2	implicit	attribution-positive	attribution
why some Republicans may not like it ,	but , as a Democrat , as one <*> as one <*> I am proud to be here in Philadelphia .	1>2	explicit	adversative-concession	concession
So I am proud to be back here again ,	but , as a Democrat , as one <*> as one <*> I am proud to be here in Philadelphia .	1<2	implicit	joint-list	conjunction
but , as a Democrat , as one <*> as one <*> I am proud to be here in Philadelphia .	who believes in the Democratic Party ,	1<2	implicit	elaboration-attribute	elaboration
who believes	that the Democratic Party has meant progress for this city , this State , and this country ,	1>2	implicit	attribution-positive	attribution
but , as a Democrat , as one <*> as one <*> I am proud to be here in Philadelphia .	that the Democratic Party has meant progress for this city , this State , and this country ,	1<2	implicit	elaboration-attribute	elaboration
but , as a Democrat , as one <*> as one <*> I am proud to be here in Philadelphia .	And I am proud to be here with your mayor .	1<2	explicit	joint-list	conjunction
I do not come from Philadelphia ,	that <*> we will be greeted by the new mayor of Philadelphia , Mayor Tale .	1>2	explicit	adversative-concession	concession
I do not come from Philadelphia ,	and I would not interfere ,	1<2	explicit	joint-list	conjunction
but I am hopeful and confident	that <*> we will be greeted by the new mayor of Philadelphia , Mayor Tale .	1>2	implicit	attribution-positive	attribution
And I am proud to be here with your mayor .	that <*> we will be greeted by the new mayor of Philadelphia , Mayor Tale .	1<2	implicit	elaboration-additional	elaboration
that <*> we will be greeted by the new mayor of Philadelphia , Mayor Tale .	when we come to the Army - Navy game in a month from now ,	1<2	explicit	context-circumstance	temporal
I have n't given a political speech for about 3 years ,	so I am a little out of practice ,	1>2	explicit	causal-cause	causal
so I am a little out of practice ,	but I am gradually getting back into it .	1>2	explicit	adversative-concession	concession
And I am proud to be here with your mayor .	but I am gradually getting back into it .	1<2	implicit	evaluation-comment	comment
And I am proud to be here with your mayor .	And I am glad to be here with a mayor	1<2	implicit	evaluation-comment	comment
And I am glad to be here with a mayor	who follows two other distinguished mayors of this city ,	1<2	implicit	elaboration-attribute	elaboration
who follows two other distinguished mayors of this city ,	who carries on their tradition	1<2	implicit	joint-list	conjunction
who follows two other distinguished mayors of this city ,	- Joe Clark , your United States Senator <*> and Dick Dilworth ,	1<2	implicit	elaboration-additional	elaboration
- Joe Clark , your United States Senator <*> and Dick Dilworth ,	who was a great mayor of Philadelphia ,	1<2	implicit	elaboration-attribute	elaboration
- Joe Clark , your United States Senator <*> and Dick Dilworth ,	who followed him ,	1<2	implicit	elaboration-attribute	elaboration
who followed him ,	who was a great mayor of Philadelphia .	1<2	implicit	joint-list	conjunction
who follows two other distinguished mayors of this city ,	That is the tradition of honest , progressive democratic government	1<2	implicit	elaboration-additional	elaboration
That is the tradition of honest , progressive democratic government	that Mayor Tate carries on .	1<2	implicit	elaboration-attribute	elaboration
So I am proud to be back here again ,	And I am glad to be here with Judge Hoffman and Senator Mahady	1<2	explicit	joint-list	conjunction
And I am glad to be here with Judge Hoffman and Senator Mahady	who also run this fall in the State of Pennsylvania .	1<2	explicit	elaboration-attribute	elaboration
Everyone expects things of Presidents ,	how much depends upon the Members of the House and the Members of the Senate	1>2	explicit	adversative-concession	concession
but I am not sure	that they realize	1>2	implicit	attribution-negative	attribution
that they realize	how much depends upon the Members of the House and the Members of the Senate	1>2	implicit	attribution-positive	attribution
how much depends upon the Members of the House and the Members of the Senate	The Congressmen from this city as well as the Senator from this State <*> have , with Joe Clark supported legislation month in and month out	1>2	implicit	context-background	frame
how much depends upon the Members of the House and the Members of the Senate	who must make the final judgment on what kind of laws a President must execute .	1<2	implicit	elaboration-attribute	elaboration
I am proud to come here to Philadelphia	The Congressmen from this city as well as the Senator from this State <*> have , with Joe Clark supported legislation month in and month out	1<2	implicit	joint-other	conjunction
The Congressmen from this city as well as the Senator from this State <*> have , with Joe Clark supported legislation month in and month out	- Bill Barrett and Bob Nix and Herman Toll and Jim Byrne and Chairman Green -	1<2	implicit	elaboration-additional	elaboration
The Congressmen from this city as well as the Senator from this State <*> have , with Joe Clark supported legislation month in and month out	that benefited this city and this State and this country	1<2	implicit	elaboration-attribute	elaboration
The Congressmen from this city as well as the Senator from this State <*> have , with Joe Clark supported legislation month in and month out	and , <*> has helped make the United States meet its responsibilities around the globe .	1<2	explicit	joint-list	conjunction
and , <*> has helped make the United States meet its responsibilities around the globe .	what is more ,	1<2	implicit	organization-preparation	organization
The Congressmen from this city as well as the Senator from this State <*> have , with Joe Clark supported legislation month in and month out	So what you do in this city counts all across the country ,	1<2	explicit	causal-result	causal
So what you do in this city counts all across the country ,	and Philadelphia has sent the right men to the House of Representatives and to the Senate of the United States .	1<2	explicit	joint-list	conjunction
The Congressmen from this city as well as the Senator from this State <*> have , with Joe Clark supported legislation month in and month out	And I am also proud to be here with your former Governor	1<2	explicit	joint-other	conjunction
And I am also proud to be here with your former Governor	who is now working for us in Washington as our adviser on fair housing , Governor Dave Lawrence , of the State of Pennsylvania .	1<2	implicit	elaboration-attribute	elaboration
Three years ago tomorrow night , I spoke in this hall in the closing days of the 1960 campaign ,	and I asked the people of this city to give us their support	1>2	implicit	context-circumstance	temporal
and I asked the people of this city to give us their support	The people of Philadelphia gave that support ,	1>2	implicit	causal-cause	causal
and I asked the people of this city to give us their support	to help this country move again .	1<2	implicit	purpose-goal	purpose
The people of Philadelphia gave that support ,	I am back in Philadelphia	1>2	implicit	context-background	frame
The people of Philadelphia gave that support ,	and the support <*> was , <*> the key to our victory across the country .	1<2	implicit	evaluation-comment	comment
and the support <*> was , <*> the key to our victory across the country .	I received from this city and this State	1<2	implicit	elaboration-attribute	elaboration
and the support <*> was , <*> the key to our victory across the country .	as it was in the 1960 convention ,	1<2	implicit	evaluation-comment	comment
I am proud to come here to Philadelphia	I am back in Philadelphia	1<2	implicit	joint-other	conjunction
I am back in Philadelphia	to express my thanks for that support	1<2	implicit	purpose-goal	purpose
to express my thanks for that support	and also to express appreciation for the help	1<2	explicit	joint-list	conjunction
and also to express appreciation for the help	we received from those Democrats in this city and State ,	1<2	implicit	elaboration-attribute	elaboration
to express my thanks for that support	and to report to you on the progress	1<2	explicit	joint-list	conjunction
and to report to you on the progress	that this country has made on the goals	1<2	implicit	elaboration-attribute	elaboration
that this country has made on the goals	that were outlined 3 years ago .	1<2	implicit	elaboration-attribute	elaboration
I did not promise on that October night	that life would be easy in the Great Republic .	1>2	implicit	attribution-negative	attribution
that life would be easy in the Great Republic .	I talked instead about the kind of America <*> the kind of America	1>2	explicit	adversative-antithesis	contrast
I did not say	we would not have new pressures and new problems .	1>2	implicit	attribution-negative	attribution
that life would be easy in the Great Republic .	we would not have new pressures and new problems .	1<2	implicit	joint-list	conjunction
that life would be easy in the Great Republic .	Nor did I speak of swift solutions in 100 days in office .	1<2	explicit	joint-list	conjunction
I am proud to come here to Philadelphia	I talked instead about the kind of America <*> the kind of America	1<2	implicit	joint-other	conjunction
I talked instead about the kind of America <*> the kind of America	that I wanted for my family and for your family and all those	1<2	implicit	elaboration-attribute	elaboration
that I wanted for my family and for your family and all those	who are citizens of this country in these difficult and changing years ,	1<2	implicit	elaboration-attribute	elaboration
I talked instead about the kind of America <*> the kind of America	in which I believed , not as a Democrat or as a candidate , but as a citizen .	1<2	implicit	elaboration-attribute	elaboration
Today , in many ways , the world looks very different ,	But there has been no change in my concept of the goals	1>2	explicit	adversative-concession	concession
Today , in many ways , the world looks very different ,	and the revolutionary change of pace is even more rapid	1<2	explicit	joint-list	conjunction
and the revolutionary change of pace is even more rapid	than it has been in the past .	1<2	explicit	adversative-antithesis	contrast
But there has been no change in my concept of the goals	I still believe in the kind of America	1>2	implicit	context-background	frame
But there has been no change in my concept of the goals	which this country must strive for	1<2	implicit	elaboration-attribute	elaboration
which this country must strive for	if it is to meet its responsibilities to its people and those	1<2	implicit	purpose-goal	purpose
if it is to meet its responsibilities to its people and those	who depend upon it .	1<2	implicit	elaboration-attribute	elaboration
I am proud to come here to Philadelphia	I still believe in the kind of America	1<2	implicit	joint-other	conjunction
I still believe in the kind of America	which I described in this hall 3 years ago ,	1<2	implicit	elaboration-attribute	elaboration
and I am still determined	that this Nation shall continue to strive to meet those goals .	1>2	implicit	attribution-positive	attribution
I still believe in the kind of America	that this Nation shall continue to strive to meet those goals .	1<2	explicit	joint-list	conjunction
I still believe in the kind of America	And I am gratified to be able to report some progress in the last 33 1/2 months .	1<2	explicit	joint-list	conjunction
I said , first of all ,	that I believed in America	1>2	implicit	attribution-positive	attribution
that I believed in America	But one fact is that 2 1/2 million people more are working in the United States	1>2	implicit	context-background	frame
that I believed in America	where work was available to those	1<2	implicit	elaboration-attribute	elaboration
where work was available to those	who were willing and able to work ,	1<2	implicit	elaboration-attribute	elaboration
where work was available to those	where the waste of idle men and machines could be avoided ,	1<2	implicit	joint-list	conjunction
where work was available to those	and where greater economic growth could provide the new jobs and the new markets	1<2	explicit	joint-list	conjunction
and where greater economic growth could provide the new jobs and the new markets	that our growing Nation needed .	1<2	implicit	elaboration-attribute	elaboration
That goal has not been fully achieved .	But one fact is that 2 1/2 million people more are working in the United States	1>2	explicit	adversative-concession	concession
That goal has not been fully achieved .	There are still too many men and women , particularly young men and women ,	1<2	implicit	explanation-evidence	explanation
There are still too many men and women , particularly young men and women ,	unable to find work .	1<2	implicit	elaboration-attribute	elaboration
There are still too many men and women , particularly young men and women ,	And our high wartime tax rates still prevent our economy from growing as fully and as freely	1<2	explicit	joint-other	conjunction
And our high wartime tax rates still prevent our economy from growing as fully and as freely	as it must .	1<2	explicit	mode-manner	mode
I still believe in the kind of America	But one fact is that 2 1/2 million people more are working in the United States	1<2	implicit	elaboration-additional	elaboration
But one fact is that 2 1/2 million people more are working in the United States	than were working 33 months ago .	1<2	explicit	adversative-antithesis	contrast
But one fact is that 2 1/2 million people more are working in the United States	The rate of unemployment and idle capacity has been cut ,	1<2	implicit	joint-list	conjunction
The rate of unemployment and idle capacity has been cut ,	and our economy of the United States will shortly pass the $ 600 billion mark , for a record rise <*> the largest peacetime rise in the history of the United States .	1<2	explicit	joint-list	conjunction
and our economy of the United States will shortly pass the $ 600 billion mark , for a record rise <*> the largest peacetime rise in the history of the United States .	-- for a record rise in 3 years of $ 100 billion --	1<2	implicit	elaboration-additional	elaboration
But one fact is that 2 1/2 million people more are working in the United States	And <*> we shall be sailing this country next year on the longest and strongest peacetime expansion of our economy in the history of the United States .	1<2	explicit	joint-list	conjunction
And <*> we shall be sailing this country next year on the longest and strongest peacetime expansion of our economy in the history of the United States .	if we can obtain the early passage of an effective tax cut	1<2	explicit	contingency-condition	condition
if we can obtain the early passage of an effective tax cut	which the House of Representatives has already passed	1<2	implicit	elaboration-attribute	elaboration
which the House of Representatives has already passed	-- and which the Ways and Means Committee , <*> wrote --	1<2	explicit	joint-list	conjunction
-- and which the Ways and Means Committee , <*> wrote --	on which Bill Green serves ,	1<2	implicit	elaboration-attribute	elaboration
And <*> we shall be sailing this country next year on the longest and strongest peacetime expansion of our economy in the history of the United States .	It is well within our reach .	1<2	implicit	evaluation-comment	comment
Good morning .	the School of Open Africa officially opened .	1>2	implicit	organization-phatic	organization
It gives me great pleasure to be here today as the Chief Guest during the launch of School of Open – Africa .	by sincerely thanking Creative Commons Africa community and under the able coordination of Alex Gakuru and Tobias Schonwetter , and the global Creative Commons Community	1>2	implicit	context-background	frame
I would like to begin	by sincerely thanking Creative Commons Africa community and under the able coordination of Alex Gakuru and Tobias Schonwetter , and the global Creative Commons Community	1>2	implicit	organization-preparation	organization
by sincerely thanking Creative Commons Africa community and under the able coordination of Alex Gakuru and Tobias Schonwetter , and the global Creative Commons Community	I am happy to note the enthusiasm	1>2	implicit	context-background	frame
by sincerely thanking Creative Commons Africa community and under the able coordination of Alex Gakuru and Tobias Schonwetter , and the global Creative Commons Community	for inviting me to preside over this launch .	1<2	explicit	causal-cause	causal
I am happy to note the enthusiasm	the School of Open Africa officially opened .	1>2	implicit	context-background	frame
I am happy to note the enthusiasm	demonstrated by School of Open Africa <*> and in line with the Kenya Vision 2030	1<2	implicit	elaboration-attribute	elaboration
demonstrated by School of Open Africa <*> and in line with the Kenya Vision 2030	in transforming education along Sustainable Development Goals	1<2	implicit	mode-means	mode
in transforming education along Sustainable Development Goals	proposed for post - 2015	1<2	implicit	elaboration-attribute	elaboration
( Goal No. 4 :	“ Ensure inclusive and equitable quality education	1>2	implicit	organization-preparation	organization
in transforming education along Sustainable Development Goals	“ Ensure inclusive and equitable quality education	1<2	implicit	elaboration-additional	elaboration
“ Ensure inclusive and equitable quality education	and promote life - long learning opportunities for all ” )	1<2	explicit	joint-list	conjunction
demonstrated by School of Open Africa <*> and in line with the Kenya Vision 2030	which seeks to transform Kenya into a middle - income country	1<2	implicit	elaboration-attribute	elaboration
which seeks to transform Kenya into a middle - income country	that offers high quality of life to all citizens by the year 2030 .	1<2	implicit	elaboration-attribute	elaboration
I am happy to note	how much School of Open Africa has grown in Kenya	1>2	implicit	attribution-positive	attribution
I am happy to note the enthusiasm	how much School of Open Africa has grown in Kenya	1<2	implicit	joint-other	conjunction
how much School of Open Africa has grown in Kenya	and embraced in countries like Senegal , Nigeria , and South Africa among other African countries in the last few years .	1<2	explicit	joint-list	conjunction
I am informed	that School of Open by Creative Commons is highly reputed around the world	1>2	implicit	attribution-positive	attribution
how much School of Open Africa has grown in Kenya	that School of Open by Creative Commons is highly reputed around the world	1<2	implicit	joint-other	conjunction
that School of Open by Creative Commons is highly reputed around the world	for addressing universal access to education .	1<2	explicit	causal-cause	causal
that School of Open by Creative Commons is highly reputed around the world	Awarding CopyrightX certificates	1<2	implicit	context-background	frame
Awarding CopyrightX certificates	/ CC BY / Phillip Ranja	1<2	implicit	attribution-positive	attribution
Kenya is a signatory to the UNESCO ’s 2012 Paris Declaration on Open Education Resources	The use of open education resources improves the quality of teaching and learning ,	1>2	implicit	context-background	frame
Kenya is a signatory to the UNESCO ’s 2012 Paris Declaration on Open Education Resources	licensed under Creative Commons open licenses .	1<2	implicit	elaboration-attribute	elaboration
The use of open education resources improves the quality of teaching and learning ,	that the new initiatives <*> are making their contribution towards the social , economic , and political pillars	1>2	implicit	context-background	frame
The use of open education resources improves the quality of teaching and learning ,	including by accelerating student comprehension	1<2	explicit	mode-means	mode
including by accelerating student comprehension	and by providing more opportunities for the realisation of universal access to education .	1<2	explicit	joint-list	conjunction
The use of open education resources improves the quality of teaching and learning ,	Open Educational Resources <*> are teaching , learning , and research materials in any medium	1<2	implicit	context-background	frame
Open Educational Resources <*> are teaching , learning , and research materials in any medium	( OER )	1<2	implicit	restatement-partial	reformulation
Open Educational Resources <*> are teaching , learning , and research materials in any medium	that reside in the public domain	1<2	implicit	elaboration-attribute	elaboration
that reside in the public domain	or have been released under an open license	1<2	explicit	joint-disjunction	alternation
or have been released under an open license	that permits their free use and re-purposing by others .	1<2	implicit	elaboration-attribute	elaboration
Fully aware of the role of education in a country ’s development agenda ,	I am sure	1>2	implicit	explanation-justify	explanation
I am sure	that the new initiatives <*> are making their contribution towards the social , economic , and political pillars	1>2	implicit	attribution-positive	attribution
I am happy to note the enthusiasm	that the new initiatives <*> are making their contribution towards the social , economic , and political pillars	1<2	implicit	joint-other	conjunction
that the new initiatives <*> are making their contribution towards the social , economic , and political pillars	being undertaken by School of Open Africa , the Creative Commons and UNESCO	1<2	implicit	elaboration-attribute	elaboration
that the new initiatives <*> are making their contribution towards the social , economic , and political pillars	which are the three fundamental cornerstones of our country , and indeed for our great continent .	1<2	implicit	elaboration-attribute	elaboration
Ladies and gentlemen , <*> the Country ’s development blue print is being implemented through successive five - year Medium Term Plans	the ICT Authority rolled out the National ICT Master plan	1>2	implicit	context-background	frame
Ladies and gentlemen , <*> the Country ’s development blue print is being implemented through successive five - year Medium Term Plans	as you may be aware ,	1<2	implicit	organization-preparation	organization
Ladies and gentlemen , <*> the Country ’s development blue print is being implemented through successive five - year Medium Term Plans	( MTPs )	1<2	implicit	restatement-partial	reformulation
Ladies and gentlemen , <*> the Country ’s development blue print is being implemented through successive five - year Medium Term Plans	that will finally enable the country to achieve the long - term goals .	1<2	implicit	elaboration-attribute	elaboration
Ladies and gentlemen , <*> the Country ’s development blue print is being implemented through successive five - year Medium Term Plans	We are now in the second medium term plan cycle	1<2	implicit	elaboration-additional	elaboration
We are now in the second medium term plan cycle	( 2013 - 2017 )	1<2	implicit	context-circumstance	temporal
We are now in the second medium term plan cycle	whose theme is “ Transforming Kenya : Pathways to Devolution , Socio-economic Development , Equity and National Unity ” .	1<2	implicit	elaboration-attribute	elaboration
As you may be aware ,	the ICT Authority rolled out the National ICT Master plan	1>2	implicit	organization-preparation	organization
I am happy to note the enthusiasm	the ICT Authority rolled out the National ICT Master plan	1<2	implicit	joint-other	conjunction
the ICT Authority rolled out the National ICT Master plan	that will set the pace for progression of the country in ICT for the next five years .	1<2	implicit	elaboration-attribute	elaboration
the ICT Authority rolled out the National ICT Master plan	The Master plan <*> will completely transform government processes , services and management ,	1<2	implicit	elaboration-additional	elaboration
The Master plan <*> will completely transform government processes , services and management ,	– once fully rolled out –	1<2	explicit	context-circumstance	temporal
The Master plan <*> will completely transform government processes , services and management ,	and make information access and service delivery more efficient .	1<2	explicit	joint-list	conjunction
the ICT Authority rolled out the National ICT Master plan	Again , the Master plan , with the flagship projects <*> will steer the march towards the digital future	1<2	implicit	restatement-repetition	reformulation
Again , the Master plan , with the flagship projects <*> will steer the march towards the digital future	to pilot its implementation ,	1<2	implicit	purpose-attribute	purpose
Again , the Master plan , with the flagship projects <*> will steer the march towards the digital future	that will transform the country to a regional technical hub ,	1<2	implicit	elaboration-attribute	elaboration
that will transform the country to a regional technical hub ,	raise the country ’s competitiveness	1<2	implicit	joint-list	conjunction
that will transform the country to a regional technical hub ,	and align the country in line with Vision 2030 ’s ICT goals .	1<2	explicit	joint-list	conjunction
By launching the Kenya ICT Master Plan ,	the government revealed its commitment towards the enhancement of access to quality education and training through ICT in line with the Millennium Development Goals	1>2	explicit	mode-means	mode
the ICT Authority rolled out the National ICT Master plan	the government revealed its commitment towards the enhancement of access to quality education and training through ICT in line with the Millennium Development Goals	1<2	implicit	evaluation-comment	comment
the government revealed its commitment towards the enhancement of access to quality education and training through ICT in line with the Millennium Development Goals	( MDGs ) .	1<2	implicit	restatement-partial	reformulation
the ICT Authority rolled out the National ICT Master plan	We are reviewing the National ICT Policy Guidelines	1<2	implicit	elaboration-additional	elaboration
We are reviewing the National ICT Policy Guidelines	to ensure alignment with proposed Sustainable Development Goals .	1<2	implicit	purpose-goal	purpose
We are reviewing the National ICT Policy Guidelines	As a country , we are also privileged to have a National ICT Policy	1<2	explicit	joint-other	conjunction
As a country , we are also privileged to have a National ICT Policy	whose goal is to create a prosperous ICT - driven Kenyan society .	1<2	implicit	elaboration-attribute	elaboration
As a country , we are also privileged to have a National ICT Policy	With a well mainstreamed ICT society , we are assured of better livelihoods of Kenyans attainable through the availability of accessible , efficient , reliable and affordable ICT services .	1<2	implicit	explanation-justify	explanation
As a country , we are also privileged to have a National ICT Policy	ICT provides a platform	1<2	implicit	elaboration-additional	elaboration
ICT provides a platform	that enables the realization of these goals .	1<2	implicit	elaboration-attribute	elaboration
I must emphasize	that Creative Commons through the School of Open Africa has provided a good example of innovative use of ICT in education	1>2	implicit	attribution-positive	attribution
the ICT Authority rolled out the National ICT Master plan	that Creative Commons through the School of Open Africa has provided a good example of innovative use of ICT in education	1<2	implicit	joint-other	conjunction
that Creative Commons through the School of Open Africa has provided a good example of innovative use of ICT in education	that resonates well with the Kenya National ICT Master Plan .	1<2	implicit	evaluation-comment	comment
that Creative Commons through the School of Open Africa has provided a good example of innovative use of ICT in education	The integration of ICT into educational programmes places both the teaching staff and students at the forefront in the utilization of ICT for the enhancement of lives .	1<2	implicit	context-background	frame
that Creative Commons through the School of Open Africa has provided a good example of innovative use of ICT in education	I note with great pleasure the freedom	1<2	implicit	evaluation-comment	comment
I note with great pleasure the freedom	to re-purpose	1<2	implicit	purpose-attribute	purpose
I note with great pleasure the freedom	offered by openly licensed educational resources , the convenience	1<2	implicit	elaboration-attribute	elaboration
