unit1_txt	unit2_txt	dir	rel_type	orig_label	label
It 's great to be in a wonderful city , New York .	And it 's an honor to have everybody here .	1<2	explicit	expansion.conjunction	conjunction
This is beyond anybody 's expectations .	And , I can tell you , some of the candidates , they went in . They did n't know the air - conditioner did n't work . They sweated like dogs .	1<2	explicit	comparison.contrast	contrast
This is beyond anybody 's expectations .	There 's been no crowd like this .	1<2	implicit	contingency.cause.reason	causal
They did n't know the air - conditioner did n't work .	They sweated like dogs .	1<2	implicit	contingency.cause.result	causal
They did n't know the room was too big ,	because they did n't have anybody there .	1<2	explicit	contingency.cause.reason	causal
How are they going to beat ISIS ?	I do n't think it 's gon na happen .	1<2	hypophora	hypophora	query
We do n't have victories anymore .	We used to have victories , but we do n't have them .	1<2	implicit	expansion.equivalence	reformulation
We used to have victories ,	but we do n't have them .	1<2	explicit	comparison.concession.arg2-as-denier	concession
We want Trump .	We want Trump .	1<2	implicit	expansion.equivalence	reformulation
When did we beat Japan at anything ?	They send their cars over by the millions , and what do we do ? When was the last time you saw a Chevrolet in Tokyo ? It does n't exist , folks . They beat us all the time .	1<2	hypophora	hypophora	query
They send their cars over by the millions ,	and what do we do ?	1<2	explicit	comparison.contrast	contrast
They send their cars over by the millions , and what do we do ? When was the last time you saw a Chevrolet in Tokyo ?	It does n't exist , folks .	1<2	hypophora	hypophora	query
They 're laughing at us , at our stupidity .	And now they are beating us economically .	1<2	explicit	expansion.conjunction	conjunction
They are not our friend , believe me .	But they 're killing us economically .	1<2	explicit	comparison.contrast	contrast
The U.S. has become a dumping ground for everybody else 's problems .	It 's true , and these are the best and the finest .	1<2	explicit	expansion.level-of-detail.arg2-as-detail	elaboration
When Mexico sends its people ,	they 're not sending their best .	1<2	explicit	temporal.synchronous	temporal
When Mexico sends its people , they 're not sending their best .	They 're not sending you .	1<2	implicit	expansion.equivalence	reformulation
They 're not sending you .	They 're not sending you .	1<2	implicit	expansion.equivalence	reformulation
They 're sending people that have lots of problems ,	and they 're bringing those problems with us .	1<2	explicit	contingency.cause.result	causal
They 're sending people that have lots of problems , and they 're bringing those problems with us .	And some , I assume , are good people .	1>2	explicit	comparison.concession.arg1-as-denier	concession
They 're sending people that have lots of problems , and they 're bringing those problems with us .	They 're bringing drugs .	1<2	implicit	expansion.instantiation.arg2-as-instance	elaboration
They 're bringing drugs .	They 're bringing crime .	1<2	implicit	expansion.conjunction	conjunction
They 're bringing crime .	They 're rapists .	1<2	implicit	expansion.conjunction	conjunction
And some , I assume , are good people .	But I speak to border guards and they tell us what we 're getting .	1<2	explicit	comparison.concession.arg2-as-denier	concession
But I speak to border guards	and they tell us what we 're getting .	1<2	explicit	expansion.conjunction	conjunction
But I speak to border guards and they tell us what we 're getting .	And it only makes common sense .	1<2	explicit	expansion.level-of-detail.arg2-as-detail	elaboration
But I speak to border guards	and they tell us what we 're getting .	1<2	implicit	temporal.asynchronous.precedence	temporal
And it only makes common sense .	It only makes common sense .	1<2	implicit	expansion.equivalence	reformulation
They 're sending us not the right people .	And it 's got to stop and it 's got to stop fast .	1<2	explicit	contingency.cause.result	causal
It 's coming from more than Mexico .	It 's coming from all over South and Latin America , and it 's coming probably — probably — from the Middle East .	1<2	implicit	expansion.conjunction	conjunction
It 's coming from all over South and Latin America ,	and it 's coming probably — probably — from the Middle East .	1<2	explicit	expansion.conjunction	conjunction
It 's coming from all over South and Latin America , and it 's coming probably — probably — from the Middle East .	But we do n't know .	1>2	explicit	comparison.concession.arg1-as-denier	concession
But we do n't know .	Because we have no protection and we have no competence , we do n't know what 's happening .	1<2	explicit	contingency.cause.reason	causal
Because we have no protection	and we have no competence ,	1<2	explicit	expansion.conjunction	conjunction
And it 's got to stop	and it 's got to stop fast .	1<2	explicit	expansion.level-of-detail.arg2-as-detail	elaboration
Islamic terrorism is eating up large portions of the Middle East .	They 've become rich .	1<2	implicit	contingency.cause.result	causal
They 've become rich .	I 'm in competition with them .	1<2	implicit	expansion.conjunction	conjunction
When I have to build a hotel ,	I pay interest .	1<2	explicit	temporal.synchronous	temporal
When I have to build a hotel , I pay interest .	They do n't have to pay interest , because they took the oil that , when we left Iraq , I said we should 've taken .	1<2	altlex	expansion.substitution.arg2-as-subst	contrast
They do n't have to pay interest ,	because they took the oil that , when we left Iraq , I said we should 've taken .	1<2	explicit	contingency.cause.reason	causal
They do n't have to pay interest , because they took the oil that , when we left Iraq , I said we should 've taken .	So now ISIS has the oil , and what they do n't have , Iran has .	1<2	explicit	contingency.cause.result	causal
that , <*> I said we should 've taken .	when we left Iraq ,	1<2	explicit	temporal.synchronous	temporal
So now ISIS has the oil ,	and what they do n't have , Iran has .	1<2	explicit	expansion.conjunction	conjunction
So now ISIS has the oil , and what they do n't have , Iran has .	And in 19 — and I will tell you this , and I said it very strongly , years ago , I said — and I love the military , and I want to have the strongest military that we 've ever had , and we need it more now than ever . But I said , " Do n't hit Iraq , " because you 're going to totally destabilize the Middle East .	1<2	explicit	expansion.level-of-detail.arg2-as-detail	elaboration
So now ISIS has the oil , and what they do n't have , Iran has .	and I will tell you this , and I said it very strongly , years ago , I said — and I love the military , and I want to have the strongest military that we 've ever had , and we need it more now than ever . But I said , " Do n't hit Iraq , " because you 're going to totally destabilize the Middle East .	1<2	explicit	expansion.level-of-detail.arg2-as-detail	elaboration
And in 19 — and I will tell you this , and I said it very strongly , years ago , I said — and I love the military , and I want to have the strongest military that we 've ever had , and we need it more now than ever .	But I said , " Do n't hit Iraq , " because you 're going to totally destabilize the Middle East .	1<2	explicit	comparison.concession.arg2-as-denier	concession
And in 19 — <*> and I said it very strongly , years ago ,	and I love the military , and I want to have the strongest military that we 've ever had ,	1>2	explicit	comparison.concession.arg1-as-denier	concession
And in 19 — and I will tell you this , and I said it very strongly , years ago , I said — and I love the military , and I want to have the strongest military that we 've ever had , and we need it more now than ever .	Iran is going to take over the Middle East , Iran and somebody else will get the oil , and it turned out that Iran is now taking over Iraq .	1<2	implicit	temporal.asynchronous.precedence	temporal
and I love the military ,	and I want to have the strongest military that we 've ever had ,	1<2	explicit	expansion.conjunction	conjunction
and I love the military , and I want to have the strongest military that we 've ever had ,	and we need it more now than ever .	1<2	explicit	expansion.level-of-detail.arg2-as-detail	elaboration
But I said , " Do n't hit Iraq , "	because you 're going to totally destabilize the Middle East .	1<2	explicit	contingency.cause.reason	causal
But I said , " Do n't hit Iraq , " because you 're going to totally destabilize the Middle East .	Iran is going to take over the Middle East , Iran and somebody else will get the oil , and it turned out that Iran is now taking over Iraq .	1<2	explicit	expansion.conjunction	conjunction
Iran is going to take over the Middle East , Iran and somebody else will get the oil , and it turned out that Iran is now taking over Iraq .	Think of it .	1<2	implicit	expansion.level-of-detail.arg2-as-detail	elaboration
Iran is taking over Iraq ,	and they 're taking it over big league .	1<2	explicit	expansion.level-of-detail.arg2-as-detail	elaboration
We spent $ 2 trillion in Iraq , $ 2 trillion .	And we have nothing .	1<2	explicit	comparison.contrast	contrast
We spent $ 2 trillion in Iraq , $ 2 trillion .	We lost thousands of lives , thousands in Iraq .	1<2	implicit	expansion.conjunction	conjunction
We lost thousands of lives , thousands in Iraq .	We have wounded soldiers , who I love , I love — they 're great — all over the place , thousands and thousands of wounded soldiers .	1<2	implicit	expansion.conjunction	conjunction
And we have nothing .	And every time we give Iraq equipment , the first time a bullet goes off in the air , they leave it .	1<2	explicit	expansion.level-of-detail.arg2-as-detail	elaboration
And we have nothing .	We ca n't even go there .	1<2	implicit	expansion.level-of-detail.arg2-as-detail	elaboration
Last week , I read 2,300 Humvees — these are big vehicles — were left behind for the enemy .	2,000 ?	1<2	implicit	expansion.equivalence	reformulation
2,000 ?	You would say maybe two , maybe four ?	1<2	implicit	expansion.substitution.arg2-as-subst	contrast
2,300 sophisticated vehicles , they ran ,	and the enemy took them .	1<2	explicit	contingency.cause.result	causal
Last quarter , it was just announced our gross domestic product — a sign of strength , right ?	But not for us .	1<2	explicit	comparison.contrast	contrast
It 's never below zero .	But think of it , GDP below zero , horrible labor participation rate .	1<2	explicit	comparison.contrast	contrast
But think of it , GDP below zero , horrible labor participation rate .	And our real unemployment is anywhere from 18 to 20 percent .	1<2	explicit	expansion.conjunction	conjunction
Do n't believe the 5.6 .	But the real number , the real number is anywhere from 18 to 19 and maybe even 21 percent , and nobody talks about it , because it 's a statistic that 's full of nonsense .	1<2	explicit	comparison.contrast	contrast
Do n't believe the 5.6 .	Do n't believe it .	1<2	implicit	expansion.equivalence	reformulation
A lot of people up there ca n't get jobs .	They ca n't get jobs , because there are no jobs , because China has our jobs and Mexico has our jobs .	1<2	explicit	contingency.cause.reason	causal
They ca n't get jobs , because there are no jobs , because China has our jobs and Mexico has our jobs .	They all have jobs .	1<2	implicit	expansion.substitution.arg2-as-subst	contrast
because there are no jobs ,	because China has our jobs and Mexico has our jobs .	1<2	explicit	contingency.cause.reason	causal
because China has our jobs	and Mexico has our jobs .	1<2	explicit	expansion.conjunction	conjunction
But the real number , the real number is anywhere from 18 to 19 and maybe even 21 percent ,	and nobody talks about it , because it 's a statistic that 's full of nonsense .	1<2	explicit	expansion.level-of-detail.arg2-as-detail	elaboration
and nobody talks about it ,	because it 's a statistic that 's full of nonsense .	1<2	explicit	contingency.cause.reason	causal
Our enemies are getting stronger and stronger by the way ,	and we as a country are getting weaker .	1<2	explicit	comparison.contrast	contrast
It came out recently they have equipment that is 30 years old .	And I thought it was horrible when it was broadcast on television , because boy , does that send signals to Putin and all of the other people that look at us and they say ,	1<2	explicit	contingency.cause.result	causal
It came out recently they have equipment that is 30 years old .	They do n't know if it worked .	1<2	implicit	expansion.level-of-detail.arg2-as-detail	elaboration
And I thought it was horrible	when it was broadcast on television ,	1<2	explicit	temporal.synchronous	temporal
And I thought it was horrible when it was broadcast on television ,	because boy , does that send signals to Putin and all of the other people that look at us and they say ,	1<2	explicit	contingency.cause.reason	causal
And I thought it was horrible when it was broadcast on television , because boy , does that send signals to Putin and all of the other people that look at us and they say ,	and they say , " That is a group of people , and that is a nation that truly has no clue .	1<2	explicit	expansion.conjunction	conjunction
" That is a group of people ,	and that is a nation	1<2	explicit	expansion.conjunction	conjunction
" That is a group of people , and that is a nation that truly has no clue .	They do n't know what they 're doing .	1<2	implicit	contingency.cause.reason	causal
They do n't know what they 're doing .	They do n't know what they 're doing . "	1<2	implicit	expansion.equivalence	reformulation
They brought American traditions and expectations with them ( including , for many , the right to own slaves ) .	For instance , the majority of these new settlers were Protestant , and though they were not required to attend the Catholic mass , Mexico 's prohibition on the public practice of other religions upset them and they routinely ignored it .	1<2	explicit	expansion.instantiation.arg2-as-instance	elaboration
For instance , the majority of these new settlers were Protestant , and though they were not required to attend the Catholic mass , Mexico 's prohibition on the public practice of other religions upset them and they routinely ignored it .	Accustomed to representative democracy , jury trials , and the defendant ’s right to appear before a judge , the Anglo - American settlers in Texas also disliked the Mexican legal system , which provided for an initial hearing by an alcalde , an administrator who often combined the duties of mayor , judge , and law enforcement officer .	1<2	explicit	expansion.conjunction	conjunction
For instance , the majority of these new settlers were Protestant ,	and though they were not required to attend the Catholic mass , Mexico 's prohibition on the public practice of other religions upset them and they routinely ignored it .	1<2	explicit	contingency.cause.result	causal
and <*> Mexico 's prohibition on the public practice of other religions upset them and they routinely ignored it .	though they were not required to attend the Catholic mass ,	1>2	explicit	comparison.concession.arg1-as-denier	concession
and <*> Mexico 's prohibition on the public practice of other religions upset them	and they routinely ignored it .	1<2	explicit	contingency.cause.result	causal
Accustomed to representative democracy , jury trials , and the defendant ’s right to appear before a judge , the Anglo - American settlers in Texas also disliked the Mexican legal system , which provided for an initial hearing by an alcalde , an administrator who often combined the duties of mayor , judge , and law enforcement officer .	Settlers also resented that at most two Texas representatives were allowed in the state legislature .	1<2	explicit	expansion.conjunction	conjunction
Accustomed to representative democracy , jury trials , and the defendant ’s right to appear before a judge , the Anglo - American settlers in Texas also disliked the Mexican legal system , which provided for an initial hearing by an alcalde , an administrator who often combined the duties of mayor , judge , and law enforcement officer .	The alcalde sent a written record of the proceeding to a judge in Saltillo , the state capital , who decided the outcome .	1<2	implicit	expansion.level-of-detail.arg2-as-detail	elaboration
Settlers also resented that at most two Texas representatives were allowed in the state legislature .	Their greatest source of discontent , though , was the Mexican government 's 1829 abolition of slavery .	1<2	explicit	comparison.concession.arg2-as-denier	concession
Most American settlers were from southern states ,	and many had brought slaves with them .	1<2	explicit	expansion.conjunction	conjunction
Most American settlers were from southern states , and many had brought slaves with them .	Mexico tried to accommodate them by maintaining the fiction that the slaves were indentured servants .	1<2	implicit	expansion.conjunction	conjunction
Mexico tried to accommodate them	by maintaining the fiction that the slaves were indentured servants .	1<2	explicit	expansion.manner.arg2-as-manner	mode
Mexico tried to accommodate them	by maintaining the fiction that the slaves were indentured servants .	1>2	explicit	contingency.purpose.arg1-as-goal	purpose
Mexico tried to accommodate them by maintaining the fiction that the slaves were indentured servants .	But American slaveholders in Texas distrusted the Mexican government and wanted Texas to be a new U.S. slave state .	1<2	explicit	comparison.contrast	contrast
But American slaveholders in Texas distrusted the Mexican government	and wanted Texas to be a new U.S. slave state .	1<2	explicit	expansion.conjunction	conjunction
This 1833 map shows the extent of land grants made by Mexico to American settlers in Texas .	Nearly all are in the eastern portion of the state , one factor that led to war with Mexico in 1846 .	1<2	implicit	expansion.level-of-detail.arg2-as-detail	elaboration
Belief in their own superiority inspired some Texans to try to undermine the power of the Mexican government .	When empresario Haden Edwards attempted to evict people who had settled his land grant before he gained title to it , the Mexican government nullified its agreement with him .	1<2	implicit	contingency.cause.result	causal
When empresario Haden Edwards attempted to evict people who had settled his land grant before he gained title to it ,	the Mexican government nullified its agreement with him .	1<2	explicit	temporal.synchronous	temporal
When empresario Haden Edwards attempted to evict people who had settled his land grant before he gained title to it , the Mexican government nullified its agreement with him .	Outraged , Edwards and a small party of men took prisoner the alcalde of Nacogdoches .	1<2	implicit	contingency.cause.result	causal
who had settled his land grant	before he gained title to it ,	1<2	explicit	temporal.asynchronous.precedence	temporal
Outraged ,	Edwards and a small party of men took prisoner the alcalde of Nacogdoches .	1<2	implicit	expansion.manner.arg2-as-manner	mode
The Mexican army marched to the town ,	and Edwards and his troops then declared the formation of the Republic of Fredonia between the Sabine and Rio Grande Rivers .	1<2	explicit	expansion.conjunction	conjunction
The Mexican army marched to the town ,	and Edwards and his troops then declared the formation of the Republic of Fredonia between the Sabine and Rio Grande Rivers .	1<2	explicit	temporal.asynchronous.precedence	temporal
The Mexican army marched to the town , and Edwards and his troops then declared the formation of the Republic of Fredonia between the Sabine and Rio Grande Rivers .	To demonstrate loyalty to their adopted country , a force led by Stephen Austin hastened to Nacogdoches to support the Mexican army .	1<2	implicit	temporal.asynchronous.precedence	temporal
To demonstrate loyalty to their adopted country ,	a force led by Stephen Austin hastened to Nacogdoches to support the Mexican army .	1<2	implicit	contingency.purpose.arg2-as-goal	purpose
To demonstrate loyalty to their adopted country , a force led by Stephen Austin hastened to Nacogdoches to support the Mexican army .	Edwards ’s revolt collapsed , and the revolutionaries fled Texas .	1<2	implicit	temporal.asynchronous.precedence	temporal
a force led by Stephen Austin hastened to Nacogdoches	to support the Mexican army .	1<2	implicit	contingency.purpose.arg2-as-goal	purpose
Edwards ’s revolt collapsed ,	and the revolutionaries fled Texas .	1<2	explicit	contingency.cause.result	causal
The growing presence of American settlers in Texas , their reluctance to abide by Mexican law , and their desire for independence caused the Mexican government to grow wary .	In 1830 , it forbade future U.S. immigration and increased its military presence in Texas .	1<2	implicit	contingency.cause.result	causal
In 1830 , it forbade future U.S. immigration	and increased its military presence in Texas .	1<2	explicit	expansion.conjunction	conjunction
by 1835 , <*> there were twenty thousand Anglo - Americans in Texas .	after immigration resumed ,	1<2	explicit	temporal.asynchronous.succession	temporal
Fifty - five delegates from the Anglo - American settlements gathered in 1831	to demand the suspension of customs duties , the resumption of immigration from the United States , better protection from Indian tribes , the granting of promised land titles , and the creation of an independent state of Texas separate from Coahuila .	1<2	implicit	contingency.purpose.arg2-as-goal	purpose
Fifty - five delegates from the Anglo - American settlements gathered in 1831 to demand the suspension of customs duties , the resumption of immigration from the United States , better protection from Indian tribes , the granting of promised land titles , and the creation of an independent state of Texas separate from Coahuila .	Ordered to disband , the delegates reconvened in early April 1833 to write a constitution for an independent Texas .	1<2	implicit	temporal.asynchronous.precedence	temporal
the delegates reconvened in early April 1833	to write a constitution for an independent Texas .	1<2	implicit	contingency.purpose.arg2-as-goal	purpose
Surprisingly , General Antonio Lopez de Santa Anna , Mexico ’s new president , agreed to all demands , except the call for statehood .	Texans ' hopes for independence were quashed in 1834 , however , when Santa Anna dismissed the Mexican Congress and abolished all state governments , including that of Coahuila y Texas .	1<2	explicit	comparison.contrast	contrast
Surprisingly , General Antonio Lopez de Santa Anna , Mexico ’s new president , agreed to all demands , except the call for statehood .	Coahuila y Texas made provisions for jury trials , increased Texas ’s representation in the state legislature , and removed restrictions on commerce .	1<2	implicit	expansion.level-of-detail.arg2-as-detail	elaboration
Coahuila y Texas made provisions for jury trials ,	increased Texas ’s representation in the state legislature ,	1<2	implicit	expansion.conjunction	conjunction
increased Texas ’s representation in the state legislature ,	and removed restrictions on commerce .	1<2	explicit	expansion.conjunction	conjunction
Texans ' hopes for independence were quashed in 1834 , however ,	when Santa Anna dismissed the Mexican Congress and abolished all state governments , including that of Coahuila y Texas .	1<2	explicit	temporal.synchronous	temporal
Texans ' hopes for independence were quashed in 1834 , however , when Santa Anna dismissed the Mexican Congress and abolished all state governments , including that of Coahuila y Texas .	In January 1835 , reneging on earlier promises , he dispatched troops to the town of Anahuac to collect customs duties .	1<2	implicit	temporal.asynchronous.precedence	temporal
when Santa Anna dismissed the Mexican Congress	and abolished all state governments , including that of Coahuila y Texas .	1<2	explicit	expansion.conjunction	conjunction
In January 1835 , <*> he dispatched troops to the town of Anahuac	to collect customs duties .	1<2	implicit	contingency.purpose.arg2-as-goal	purpose
Lawyer and soldier William B. Travis and a small force marched on Anahuac in June ,	and the fort surrendered .	1<2	explicit	contingency.cause.result	causal
Lawyer and soldier William B. Travis and a small force marched on Anahuac in June , and the fort surrendered .	On October 2 , Anglo - American forces met Mexican troops at the town of Gonzales ; the Mexican troops fled and the Americans moved on to take San Antonio .	1<2	implicit	temporal.asynchronous.precedence	temporal
the Mexican troops fled	and the Americans moved on to take San Antonio .	1<2	explicit	contingency.cause.result	causal
Now more cautious , delegates to the Consultation of 1835 at San Felipe de Austin voted against declaring independence ,	instead drafting a statement , which became known as the Declaration of Causes , promising continued loyalty if Mexico returned to a constitutional form of government .	1>2	explicit	expansion.substitution.arg1-as-subst	contrast
Now more cautious , delegates to the Consultation of 1835 at San Felipe de Austin voted against declaring independence , instead drafting a statement , which became known as the Declaration of Causes , promising continued loyalty if Mexico returned to a constitutional form of government .	They selected Henry Smith , leader of the Independence Party , as governor of Texas and placed Sam Houston , a former soldier who had been a congressman and governor of Tennessee , in charge of its small military force .	1<2	implicit	expansion.conjunction	conjunction
promising continued loyalty	if Mexico returned to a constitutional form of government .	1<2	explicit	contingency.condition.arg2-as-cond	condition
They selected Henry Smith , leader of the Independence Party , as governor of Texas	and placed Sam Houston , a former soldier who had been a congressman and governor of Tennessee , in charge of its small military force .	1<2	explicit	expansion.conjunction	conjunction
The Consultation delegates met again in March 1836 .	They declared their independence from Mexico and drafted a constitution calling for an American - style judicial system and an elected president and legislature .	1<2	implicit	temporal.asynchronous.precedence	temporal
They declared their independence from Mexico	and drafted a constitution calling for an American - style judicial system and an elected president and legislature .	1<2	explicit	expansion.conjunction	conjunction
They declared their independence from Mexico and drafted a constitution calling for an American - style judicial system and an elected president and legislature .	Significantly , they also established that slavery would not be prohibited in Texas .	1<2	explicit	expansion.conjunction	conjunction
Many wealthy Tejanos supported the push for independence ,	hoping for liberal governmental reforms and economic benefits .	1<2	implicit	contingency.cause.reason	causal
Mexico had no intention of losing its northern province .	Santa Anna and his army of four thousand had besieged San Antonio in February 1836 .	1<2	implicit	contingency.cause.result	causal
Santa Anna and his army of four thousand had besieged San Antonio in February 1836 .	Hopelessly outnumbered , its two hundred defenders , under Travis , fought fiercely from their refuge in an old mission known as the Alamo .	1<2	implicit	expansion.conjunction	conjunction
Hopelessly outnumbered , its two hundred defenders , under Travis , fought fiercely from their refuge in an old mission known as the Alamo .	After ten days , however , the mission was taken and all but a few of the defenders were dead , including Travis and James Bowie , the famed frontiersman who was also a land speculator and slave trader .	1<2	explicit	comparison.concession.arg2-as-denier	concession
After ten days , however , the mission was taken	and all but a few of the defenders were dead , including Travis and James Bowie , the famed frontiersman who was also a land speculator and slave trader .	1<2	explicit	contingency.cause.result	causal
After ten days , however , the mission was taken and all but a few of the defenders were dead , including Travis and James Bowie , the famed frontiersman who was also a land speculator and slave trader .	A few male survivors , possibly including the frontier legend and former Tennessee congressman Davy Crockett , were led outside the walls and executed .	1<2	implicit	expansion.conjunction	conjunction
A few male survivors , possibly including the frontier legend and former Tennessee congressman Davy Crockett , were led outside the walls	and executed .	1<2	explicit	expansion.conjunction	conjunction
A few male survivors , possibly including the frontier legend and former Tennessee congressman Davy Crockett , were led outside the walls	and executed .	1<2	implicit	temporal.asynchronous.precedence	temporal
A few male survivors , possibly including the frontier legend and former Tennessee congressman Davy Crockett , were led outside the walls and executed .	The few women and children inside the mission were allowed to leave with the only adult male survivor , a slave owned by Travis who was then freed by the Mexican Army .	1<2	implicit	expansion.conjunction	conjunction
The few women and children inside the mission were allowed to leave with the only adult male survivor , a slave owned by Travis	who was then freed by the Mexican Army .	1<2	explicit	temporal.asynchronous.precedence	temporal
The few women and children inside the mission were allowed to leave with the only adult male survivor , a slave owned by Travis who was then freed by the Mexican Army .	Terrified , they fled .	1<2	implicit	expansion.conjunction	conjunction
Terrified ,	they fled .	1<2	implicit	expansion.manner.arg2-as-manner	mode
A student comes to class one day ,	and the instructor says , “ I ’ve decided that you ’re all a bunch of failures and I ’m flunking the entire class . ”	1<2	explicit	expansion.conjunction	conjunction
A student comes to class one day , and the instructor says , “ I ’ve decided that you ’re all a bunch of failures and I ’m flunking the entire class . ”	Imagine then that the instructor simply stands there after that announcement , blinking calmly as the class erupts in protest .	1<2	altlex	temporal.asynchronous.precedence	temporal
“ I ’ve decided that you ’re all a bunch of failures	and I ’m flunking the entire class . ”	1<2	explicit	contingency.cause.result	causal
that the instructor simply stands there after that announcement , blinking calmly	as the class erupts in protest .	1<2	explicit	temporal.synchronous	temporal
that the instructor simply stands there after that announcement ,	blinking calmly	1<2	implicit	expansion.manner.arg2-as-manner	mode
The instructor announces , “ I ’ve decided that you ’re all a bunch of failures and I ’m flunking the entire class . ”	Then , as the class erupts in protest , the instructor calmly blinks one eye , leaving the other eye open .	1<2	explicit	temporal.asynchronous.precedence	temporal
Then , <*> the instructor calmly blinks one eye , leaving the other eye open .	as the class erupts in protest ,	1<2	explicit	temporal.synchronous	temporal
Then , <*> the instructor calmly blinks one eye ,	leaving the other eye open .	1<2	implicit	expansion.manner.arg2-as-manner	mode
Would you take this woman seriously ?	In American culture , winking , related to the normal biological function of blinking , takes on special meaning in social interactions .	1<2	implicit	contingency.cause.reason	causal
What just happened there ?	Blinking is a biological compulsion common to humans everywhere . Humans blink to keep eyes hydrated and clear of debris . Humans are born knowing how to blink ; nobody has to teach us . On average , humans blink 15 to 20 times every minute . Without realizing it , people are necessarily blinking throughout every conversation , every social interaction , every activity during the day . The people we talk to and interact with are also blinking constantly , so often that everyone is accustomed to ignoring it . Blinking does not affect the perceived meaning of speech or actions . But if someone deliberately blinks one eye , leaving the other one open , that ’s a completely different matter . In fact , leaving one eye open makes a blink a wink . Winking is not a biological necessity . Humans are not born knowing to how to wink , and it takes some practice to learn how to do it . Because it requires deliberate effort and people are not constantly doing it , winking can acquire special meaning in social interactions . In American culture ( and many others ) , a wink often indicates that someone is joking around and that whatever they ’ve just said or done should not be taken seriously . Of course , a wink can mean different things in different societies . Moreover , a wink can mean different things in the same society . If someone on a date takes their companion ’s hand and gives a cute little wink , the person may have reason to hope the winker is not just joking around .	1<2	hypophora	hypophora	query
Blinking is a biological compulsion common to humans everywhere .	Humans blink to keep eyes hydrated and clear of debris .	1<2	implicit	expansion.level-of-detail.arg2-as-detail	elaboration
Humans blink	to keep eyes hydrated and clear of debris .	1<2	implicit	contingency.purpose.arg2-as-goal	purpose
Humans blink to keep eyes hydrated and clear of debris .	Humans are born knowing how to blink ; nobody has to teach us .	1<2	implicit	expansion.conjunction	conjunction
Humans are born knowing how to blink ; nobody has to teach us .	On average , humans blink 15 to 20 times every minute .	1<2	implicit	expansion.conjunction	conjunction
On average , humans blink 15 to 20 times every minute .	Without realizing it , people are necessarily blinking throughout every conversation , every social interaction , every activity during the day .	1<2	implicit	expansion.conjunction	conjunction
Without realizing it ,	people are necessarily blinking throughout every conversation , every social interaction , every activity during the day .	1<2	explicit	expansion.manner.arg2-as-manner	mode
Without realizing it , people are necessarily blinking throughout every conversation , every social interaction , every activity during the day .	The people we talk to and interact with are also blinking constantly , so often that everyone is accustomed to ignoring it .	1<2	explicit	expansion.conjunction	conjunction
we talk to	and interact with	1<2	explicit	expansion.conjunction	conjunction
Blinking does not affect the perceived meaning of speech or actions .	But if someone deliberately blinks one eye , leaving the other one open , that ’s a completely different matter . In fact , leaving one eye open makes a blink a wink . Winking is not a biological necessity . Humans are not born knowing to how to wink , and it takes some practice to learn how to do it . Because it requires deliberate effort and people are not constantly doing it , winking can acquire special meaning in social interactions .	1<2	explicit	comparison.contrast	contrast
But if someone deliberately blinks one eye , leaving the other one open , that ’s a completely different matter .	In fact , leaving one eye open makes a blink a wink .	1<2	explicit	expansion.level-of-detail.arg2-as-detail	elaboration
But <*> that ’s a completely different matter .	if someone deliberately blinks one eye , leaving the other one open ,	1<2	explicit	contingency.condition.arg2-as-cond	condition
if someone deliberately blinks one eye ,	leaving the other one open ,	1<2	implicit	expansion.manner.arg2-as-manner	mode
Winking is not a biological necessity .	Humans are not born knowing to how to wink , and it takes some practice to learn how to do it .	1<2	implicit	contingency.cause.reason	causal
Humans are not born knowing to how to wink ,	and it takes some practice to learn how to do it .	1<2	explicit	expansion.conjunction	conjunction
Because it requires deliberate effort	and people are not constantly doing it ,	1<2	explicit	expansion.conjunction	conjunction
Because it requires deliberate effort and people are not constantly doing it ,	winking can acquire special meaning in social interactions .	1<2	explicit	contingency.cause.reason	causal
In American culture ( and many others ) , a wink often indicates that someone is joking around	and that whatever they ’ve just said or done should not be taken seriously .	1<2	explicit	expansion.conjunction	conjunction
In American culture <*> a wink often indicates that someone is joking around	( and many others ) ,	1<2	explicit	expansion.level-of-detail.arg2-as-detail	elaboration
In American culture ( and many others ) , a wink often indicates that someone is joking around and that whatever they ’ve just said or done should not be taken seriously .	Of course , a wink can mean different things in different societies .	1<2	implicit	comparison.concession.arg2-as-denier	concession
Of course , a wink can mean different things in different societies .	Moreover , a wink can mean different things in the same society .	1<2	explicit	expansion.conjunction	conjunction
Moreover , a wink can mean different things in the same society .	If someone on a date takes their companion ’s hand and gives a cute little wink , the person may have reason to hope the winker is not just joking around .	1<2	implicit	contingency.cause.result	causal
If someone on a date takes their companion ’s hand	and gives a cute little wink ,	1<2	explicit	expansion.conjunction	conjunction
If someone on a date takes their companion ’s hand and gives a cute little wink ,	the person may have reason to hope the winker is not just joking around .	1<2	explicit	contingency.condition.arg2-as-cond	condition
American cultural anthropologist Clifford Geertz ( 1973 ) used the example of winking	to illustrate two important aspects of culture .	1<2	implicit	contingency.purpose.arg2-as-goal	purpose
Innate human behaviors — that is , behaviors that people are born with — are biological , not cultural .	Blinking is biological .	1<2	implicit	contingency.cause.result	causal
Acquired human behaviors — that is , behaviors that people are taught — are cultural .	Winking is cultural .	1<2	implicit	contingency.cause.result	causal
